second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-20 07:08:50,195.97,195.99,1125,76,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
2,2.0,2026-09-20 07:08:51,189.5,385.53,1140,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
3,3.0,2026-09-20 07:08:52,189.69,575.26,1155,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
4,4.0,2026-09-20 07:08:53,189.77,765.07,1140,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
5,5.0,2026-09-20 07:08:54,189.81,954.94,1155,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
6,6.0,2026-09-20 07:08:55,189.81,1144.79,1155,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
7,7.0,2026-09-20 07:08:56,189.83,1334.66,1155,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
8,8.0,2026-09-20 07:08:57,189.86,1524.56,1155,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
9,9.0,2026-09-20 07:08:58,189.87,1714.49,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
10,10.0,2026-09-20 07:08:59,189.86,1904.39,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
11,11.0,2026-09-20 07:09:00,189.92,2094.35,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
12,12.0,2026-09-20 07:09:01,190.0,2284.4,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
13,13.0,2026-09-20 07:09:02,190.0,2474.43,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
14,14.0,2026-09-20 07:09:03,189.98,2664.44,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
15,15.0,2026-09-20 07:09:04,190.02,2854.5,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
16,16.0,2026-09-20 07:09:05,190.04,3044.6,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
17,17.0,2026-09-20 07:09:06,190.03,3234.67,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
18,18.0,2026-09-20 07:09:07,190.02,3424.74,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
19,19.0,2026-09-20 07:09:08,190.09,3614.88,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
20,20.0,2026-09-20 07:09:09,190.1,3805.02,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
21,21.0,2026-09-20 07:09:10,190.07,3995.12,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
22,22.0,2026-09-20 07:09:11,190.11,4185.29,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
23,23.01,2026-09-20 07:09:12,190.1,4375.42,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
24,24.01,2026-09-20 07:09:13,190.08,4565.55,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
25,25.01,2026-09-20 07:09:14,190.07,4755.66,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
26,26.01,2026-09-20 07:09:15,190.04,4945.73,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
27,27.01,2026-09-20 07:09:16,190.09,5135.87,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
28,28.01,2026-09-20 07:09:17,190.09,5326.03,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
29,29.01,2026-09-20 07:09:18,190.02,5516.1,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
30,30.01,2026-09-20 07:09:19,190.04,5706.19,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
31,31.01,2026-09-20 07:09:20,190.11,5896.33,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
32,32.01,2026-09-20 07:09:21,190.08,6086.44,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
33,33.01,2026-09-20 07:09:22,190.07,6276.54,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
34,34.01,2026-09-20 07:09:23,190.05,6466.63,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
35,35.01,2026-09-20 07:09:24,190.11,6656.78,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
36,36.01,2026-09-20 07:09:25,190.09,6846.93,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
37,37.01,2026-09-20 07:09:26,190.09,7037.06,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
38,38.01,2026-09-20 07:09:27,190.06,7227.17,1200,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
39,39.01,2026-09-20 07:09:28,190.13,7417.33,1170,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
40,40.01,2026-09-20 07:09:29,190.03,7607.41,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
41,41.01,2026-09-20 07:09:30,190.09,7797.57,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
42,42.01,2026-09-20 07:09:31,190.11,7987.71,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
43,43.01,2026-09-20 07:09:32,190.09,8177.84,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
44,44.01,2026-09-20 07:09:33,190.04,8367.92,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
45,45.01,2026-09-20 07:09:34,190.06,8558.01,1185,77,190,110.0,110.0,110.0,218.71,24.06,46.99,-12.18
