second,elapsed_s,timestamp,power_w,cum_energy_j,gpu_clock_mhz,gpu_temp_c,power_cap_w,target_ai,true_ai,achieved_ai,achieved_bw_gbs,achieved_tflops,perf_deg_pct,energy_saved_pct
1,1.0,2026-09-19 07:42:44,111.21,111.23,780,66,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
2,2.0,2026-09-19 07:42:45,100.19,211.44,780,66,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
3,3.0,2026-09-19 07:42:46,100.23,311.69,780,66,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
4,4.0,2026-09-19 07:42:47,100.23,411.95,765,66,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
5,5.0,2026-09-19 07:42:48,100.17,512.15,765,66,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
6,6.0,2026-09-19 07:42:49,100.11,612.28,765,66,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
7,7.0,2026-09-19 07:42:50,100.1,712.4,765,66,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
8,8.0,2026-09-19 07:42:51,100.11,812.52,765,66,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
9,9.0,2026-09-19 07:42:52,100.1,912.64,765,66,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
10,10.0,2026-09-19 07:42:53,100.07,1012.73,765,66,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
11,11.0,2026-09-19 07:42:54,100.06,1112.81,765,66,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
12,12.0,2026-09-19 07:42:55,100.09,1212.92,765,66,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
13,13.0,2026-09-19 07:42:56,100.07,1313.01,765,65,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
14,14.0,2026-09-19 07:42:57,100.08,1413.1,765,65,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
15,15.0,2026-09-19 07:42:58,100.05,1513.17,765,65,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
16,16.0,2026-09-19 07:42:59,100.01,1613.21,750,65,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
17,17.0,2026-09-19 07:43:00,99.95,1713.17,765,65,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
18,18.0,2026-09-19 07:43:01,99.96,1813.15,765,65,100,70.0,70.0,70.0,201.37,14.1,178.27,-12.43
